date,day_number,active_users,avg_data_per_user,peak_hour_traffic,video_streaming,voice_calls,iot_devices,network_load,packet_loss,latency_ms
2027-05-01,1581,1864,0.63,1296.71,539.78,92.47,75,53.24,2.75,26.16
2027-05-02,1582,1677,2.98,4182.69,2739.13,71.81,178,70.95,0.92,63.59
2027-05-03,1583,1173,2.06,2694.0,1587.51,165.24,369,81.24,1.49,53.96
2027-05-04,1584,1359,0.52,612.2,366.44,122.26,371,33.01,0.55,55.23
2027-05-05,1585,1275,1.35,1739.54,1107.19,101.05,144,87.81,0.46,11.34
2027-05-06,1586,1216,2.28,2916.38,1578.78,174.91,438,54.48,1.32,78.08
2027-05-07,1587,1572,4.28,6190.45,2584.85,65.38,455,30.54,3.44,31.5
2027-05-08,1588,1094,1.9,2235.61,1215.07,157.91,300,46.35,3.64,34.41
2027-05-09,1589,1345,2.47,3836.41,2455.74,110.08,286,90.75,4.73,23.86
2027-05-10,1590,1399,3.88,5326.72,3248.23,70.71,181,46.52,2.25,43.39
2027-05-11,1591,1491,1.26,1545.12,707.36,191.35,366,72.54,4.91,42.97
2027-05-12,1592,1118,0.76,885.5,478.16,53.83,324,76.9,2.5,84.31
2027-05-13,1593,1322,1.94,2127.05,1363.87,104.14,59,62.06,2.6,59.01
2027-05-14,1594,1278,3.8,4730.23,1943.09,145.63,108,80.96,3.04,48.0
2027-05-15,1595,911,2.57,2383.34,1379.34,149.17,106,44.83,3.14,42.04
2027-05-16,1596,1530,3.58,6350.51,3178.37,86.32,499,57.48,3.58,56.45
2027-05-17,1597,1518,4.6,6684.17,3245.42,91.74,183,70.85,4.4,38.8
2027-05-18,1598,1981,0.63,1301.46,532.33,98.73,484,80.18,2.94,81.2
2027-05-19,1599,1238,4.13,5496.96,2222.85,182.69,294,80.36,3.58,34.59
2027-05-20,1600,1817,1.33,2721.08,1322.07,88.19,450,32.69,2.71,45.03
2027-05-21,1601,1067,4.67,5670.15,3379.6,117.23,280,89.72,2.29,89.39
2027-05-22,1602,1541,4.49,6813.05,4304.62,149.03,180,78.88,0.53,54.2
2027-05-23,1603,1754,1.8,3247.42,1829.06,82.98,52,31.21,4.09,97.12
2027-05-24,1604,1142,3.21,3187.96,1294.19,146.24,119,79.46,0.77,26.01
2027-05-25,1605,1649,1.36,1862.58,1098.81,73.37,357,54.97,1.24,39.52
2027-05-26,1606,1461,3.11,3736.33,2360.38,150.84,225,30.27,3.94,24.58
2027-05-27,1607,1986,1.63,2614.05,1641.11,53.55,74,69.87,3.47,69.36
2027-05-28,1608,1326,3.29,3542.65,2470.37,160.04,326,90.07,4.48,70.16
2027-05-29,1609,1967,3.76,8183.39,5228.12,151.13,335,89.97,0.36,56.77
2027-05-30,1610,1149,1.63,1871.57,1269.57,190.65,115,70.29,3.0,43.85
2027-05-31,1611,1308,3.1,4392.95,2559.11,127.59,243,53.64,2.49,68.82
2027-06-01,1612,1433,2.61,3707.14,2340.05,69.87,159,30.3,2.26,15.7
2027-06-02,1613,1044,3.75,4213.32,1753.91,125.56,169,63.85,2.68,74.71
2027-06-03,1614,1690,3.28,4732.55,2719.4,60.79,115,34.68,4.09,97.32
2027-06-04,1615,1344,1.17,1432.95,629.05,78.52,155,38.78,2.7,70.74
2027-06-05,1616,1853,1.39,2157.08,1081.59,187.42,281,37.08,1.12,96.88
2027-06-06,1617,838,4.92,3324.42,2315.53,114.56,100,83.35,0.21,72.3
2027-06-07,1618,1599,2.06,3514.64,2098.39,148.95,347,85.55,2.74,69.48
2027-06-08,1619,1389,1.41,1909.05,1287.16,55.61,431,45.53,2.42,61.91
2027-06-09,1620,1382,3.88,4696.17,1960.99,142.3,317,32.51,3.82,89.72
2027-06-10,1621,1145,3.93,5310.24,3594.81,167.37,72,49.38,1.61,47.36
2027-06-11,1622,842,1.03,894.21,508.22,123.32,431,42.26,3.46,59.54
2027-06-12,1623,1264,1.42,1500.85,783.09,69.47,305,38.87,2.14,99.52
2027-06-13,1624,1938,0.61,1057.85,590.97,199.58,358,81.34,3.09,84.61
2027-06-14,1625,846,2.4,2142.61,1401.01,183.85,268,52.95,0.66,32.27
2027-06-15,1626,1498,1.93,3410.8,1755.81,101.99,151,50.13,0.17,13.75
2027-06-16,1627,889,3.14,2757.08,1528.91,78.34,228,82.86,2.68,17.31
2027-06-17,1628,1493,3.99,5542.24,2228.34,160.0,119,35.62,4.12,77.52
2027-06-18,1629,1084,2.45,3039.47,1440.67,62.8,237,38.21,0.55,87.26
2027-06-19,1630,1264,2.46,3351.81,1714.63,136.62,444,51.53,4.37,88.52
2027-06-20,1631,1852,4.35,8484.93,3635.87,163.03,188,67.57,4.02,83.88
2027-06-21,1632,1658,1.42,2266.67,1027.97,110.9,452,67.7,4.49,28.27
2027-06-22,1633,1886,1.22,2541.58,1077.16,196.29,186,59.86,2.94,85.21
2027-06-23,1634,1941,3.35,7311.19,3110.61,128.62,108,87.43,3.91,40.12
2027-06-24,1635,1874,2.97,5850.55,3412.87,162.84,405,37.81,0.35,30.01
2027-06-25,1636,928,3.98,3158.25,1971.16,108.87,278,71.74,3.78,16.62
2027-06-26,1637,1403,2.11,2961.35,1590.67,68.38,446,93.08,2.5,87.43
2027-06-27,1638,1703,2.57,4335.8,1996.52,189.14,384,36.98,4.55,11.23
2027-06-28,1639,876,2.74,2157.7,1359.79,169.04,98,30.98,2.57,72.56
2027-06-29,1640,1068,4.73,5973.7,3426.55,178.66,381,41.92,0.26,81.42
2027-06-30,1641,920,4.55,3396.21,1555.79,176.07,213,33.27,1.42,19.2
2027-07-01,1642,1411,1.56,2161.95,956.42,83.86,423,71.57,0.95,31.19
2027-07-02,1643,1274,1.52,1567.31,980.98,125.2,145,44.49,2.87,14.15
2027-07-03,1644,1440,3.05,3514.03,2136.76,51.88,233,42.79,2.2,36.07
2027-07-04,1645,1402,4.37,6466.0,2848.29,155.79,50,88.95,4.62,34.58
2027-07-05,1646,1265,4.77,6048.68,4003.86,197.07,242,34.11,3.74,26.52
2027-07-06,1647,1619,1.01,1939.08,811.05,157.89,167,46.92,2.87,90.56
2027-07-07,1648,913,2.26,1851.95,975.51,68.19,369,72.65,4.8,65.5
2027-07-08,1649,1570,4.44,7099.14,2968.03,71.54,323,59.78,0.8,57.36
2027-07-09,1650,1278,4.56,5029.89,2329.0,185.65,70,73.55,1.52,84.5
2027-07-10,1651,1077,4.49,5446.96,2520.81,172.17,378,82.17,2.02,46.22
2027-07-11,1652,1187,3.21,4284.25,2783.82,141.35,313,31.32,4.13,82.9
2027-07-12,1653,1240,3.66,4122.32,1968.94,99.5,64,64.98,0.39,16.52
2027-07-13,1654,876,1.71,1460.58,935.73,140.99,336,92.02,4.66,51.01
2027-07-14,1655,1847,1.63,3573.2,1468.72,114.66,346,45.29,1.99,27.7
2027-07-15,1656,1697,2.95,4955.43,2000.98,95.33,284,85.25,3.88,41.09
2027-07-16,1657,801,4.75,4156.76,2601.4,130.23,109,68.66,2.8,10.15
2027-07-17,1658,874,0.75,699.84,375.32,140.3,499,54.26,3.41,51.97
2027-07-18,1659,1914,2.42,4491.91,2130.85,106.0,376,94.01,2.15,92.82
2027-07-19,1660,966,4.99,3859.81,2492.95,122.16,421,62.77,3.15,62.07
2027-07-20,1661,1106,3.39,3067.69,1321.6,87.2,397,76.77,3.87,57.67
2027-07-21,1662,1182,1.04,1002.62,532.63,67.5,188,57.99,1.4,71.74
2027-07-22,1663,1096,4.86,5133.83,3477.3,125.18,375,71.65,3.78,99.76
2027-07-23,1664,1295,3.16,4592.74,2491.91,125.58,368,78.14,0.21,62.46
2027-07-24,1665,1428,1.49,2450.03,1306.76,121.4,326,61.15,2.27,12.6
2027-07-25,1666,1687,4.07,7816.36,3670.26,106.29,369,41.69,1.17,45.66
2027-07-26,1667,1299,0.6,896.12,480.32,169.0,161,47.39,1.41,41.49
2027-07-27,1668,1484,0.62,877.05,484.09,76.13,270,37.63,1.54,13.44
2027-07-28,1669,1508,2.83,3779.95,2392.01,82.36,471,79.2,0.74,58.48
2027-07-29,1670,1545,4.47,5544.95,3517.96,160.6,174,94.79,1.96,53.59
2027-07-30,1671,1507,1.77,2217.56,1361.03,62.2,309,76.21,1.41,15.93
2027-07-31,1672,1485,4.33,5169.47,2281.11,118.33,253,50.55,0.66,25.95
2027-08-01,1673,1936,4.51,8686.39,3479.87,79.74,457,49.08,4.04,12.36
2027-08-02,1674,1481,2.4,4153.35,1666.13,179.35,485,94.09,3.12,10.87
2027-08-03,1675,1678,1.07,1717.07,714.46,198.74,151,44.37,0.67,60.07
2027-08-04,1676,1424,0.69,1014.39,632.74,129.25,97,69.38,0.02,23.45
2027-08-05,1677,1155,4.68,5643.91,2698.0,184.39,500,46.1,2.81,97.62
2027-08-06,1678,1306,3.77,4967.18,2013.46,58.82,339,73.53,4.07,49.65
2027-08-07,1679,1819,2.65,5573.08,2955.08,121.28,473,74.95,4.18,46.37
2027-08-08,1680,1876,1.73,3086.01,1308.12,166.38,92,57.82,0.17,68.07
2027-08-09,1681,1053,1.43,1624.64,1110.86,175.35,105,75.97,0.99,80.58
2027-08-10,1682,900,4.47,3886.62,1835.34,91.51,228,71.78,1.41,51.76
2027-08-11,1683,944,3.52,2704.74,1300.51,194.57,214,38.3,3.5,77.68
2027-08-12,1684,992,2.48,2058.85,1016.2,56.41,211,45.96,0.78,12.49
2027-08-13,1685,1136,4.37,5554.5,3671.78,63.6,184,42.8,2.95,16.19
2027-08-14,1686,1687,1.31,2617.05,1235.54,171.22,496,44.08,2.65,13.57
2027-08-15,1687,865,2.49,2064.1,956.55,152.19,291,64.09,4.36,43.54
2027-08-16,1688,1255,2.36,2511.94,1587.42,148.32,409,37.97,4.76,10.85
2027-08-17,1689,840,0.6,495.09,320.32,164.04,311,46.79,2.21,93.71
2027-08-18,1690,1613,4.26,6883.79,3214.75,112.81,177,77.34,4.0,25.32
2027-08-19,1691,936,1.02,824.87,359.48,51.14,450,72.93,2.57,14.6
2027-08-20,1692,1841,2.99,4954.13,3445.44,110.01,93,48.66,4.69,37.21
2027-08-21,1693,983,1.8,1778.32,1031.54,196.59,495,87.1,4.04,56.3
2027-08-22,1694,980,2.34,2431.38,1388.93,75.54,177,31.87,0.34,16.31
2027-08-23,1695,1195,4.3,6051.76,4230.19,174.42,333,36.56,2.59,36.72
2027-08-24,1696,1985,2.55,5265.56,3606.5,137.77,485,85.41,0.96,93.31
2027-08-25,1697,911,0.56,451.43,210.01,151.9,421,47.98,1.28,42.48
2027-08-26,1698,1299,1.3,1684.3,992.24,157.37,479,74.94,4.11,22.06
2027-08-27,1699,1686,3.26,5007.99,2874.02,102.49,80,67.72,2.32,25.89
2027-08-28,1700,1397,2.24,2548.35,1187.96,95.12,403,81.85,0.94,66.38
2027-08-29,1701,1687,0.82,1354.78,569.24,64.44,135,76.37,3.37,29.08
2027-08-30,1702,1116,4.32,4868.18,2126.3,192.44,60,36.3,0.85,94.36
2027-08-31,1703,957,1.03,1061.83,555.62,175.01,174,68.09,2.75,95.5
2027-09-01,1704,1431,2.68,3440.58,1951.12,148.31,185,77.6,3.31,67.26
2027-09-02,1705,1168,0.77,1066.15,644.3,155.62,266,34.05,3.3,36.24
2027-09-03,1706,1239,0.83,837.47,536.97,195.71,351,63.65,3.09,85.94
2027-09-04,1707,1470,4.08,5923.91,3429.78,166.61,79,45.05,3.71,14.89
2027-09-05,1708,1162,3.04,3698.53,1503.78,145.19,483,68.33,4.74,54.35
2027-09-06,1709,1149,2.43,3337.55,1734.53,117.36,495,89.94,4.9,84.0
2027-09-07,1710,993,0.86,931.77,612.7,199.01,209,54.28,3.53,33.93
2027-09-08,1711,1531,4.77,7695.35,4428.14,70.89,440,81.53,1.9,76.3
2027-09-09,1712,1615,1.0,1621.98,695.5,110.83,159,91.2,2.35,65.44
2027-09-10,1713,1577,1.79,2505.68,1006.11,119.28,484,73.4,2.28,39.36
2027-09-11,1714,1486,2.36,2833.6,1403.29,194.31,321,33.52,3.52,24.93
2027-09-12,1715,1505,1.04,1758.9,860.37,199.99,229,54.45,0.15,61.23
2027-09-13,1716,1043,4.1,3832.42,2163.36,134.65,435,31.04,3.6,83.16
2027-09-14,1717,1909,4.71,10584.6,6443.64,150.91,279,64.63,4.56,88.54
2027-09-15,1718,1996,3.79,7174.27,3636.23,87.16,486,80.01,4.94,71.81
2027-09-16,1719,1852,3.05,4806.89,2315.2,177.42,486,85.32,0.19,90.27
2027-09-17,1720,1791,1.06,1867.81,883.48,92.24,182,91.9,4.59,90.05
2027-09-18,1721,1792,4.75,9627.56,6566.39,70.91,128,53.95,1.92,46.14
2027-09-19,1722,1216,2.42,3190.79,1792.84,131.36,358,80.83,4.11,49.24
2027-09-20,1723,1783,0.67,1352.43,647.82,87.62,225,47.89,0.49,65.74
2027-09-21,1724,1174,0.61,715.43,384.09,76.53,175,38.14,4.99,95.57
2027-09-22,1725,1049,4.31,5010.56,2797.58,135.4,55,71.99,2.7,87.93
2027-09-23,1726,861,2.19,2171.91,1223.33,173.49,212,49.82,3.21,22.86
2027-09-24,1727,959,3.59,3225.11,2025.31,114.85,247,91.55,1.84,43.87
2027-09-25,1728,1049,2.67,3151.78,1570.86,79.81,309,47.47,3.68,82.76
2027-09-26,1729,1123,1.64,2193.56,1234.62,166.6,334,45.37,2.83,69.84
2027-09-27,1730,1965,4.2,8798.1,3696.04,151.94,466,47.23,5.0,82.12
2027-09-28,1731,1670,2.57,4826.25,2144.64,175.19,177,32.59,2.24,28.94
2027-09-29,1732,1590,4.62,8049.07,4340.33,163.15,264,66.66,2.95,90.61
2027-09-30,1733,1230,1.45,1526.66,1066.72,66.49,298,71.42,0.46,39.31
2027-10-01,1734,1369,1.21,1761.22,705.79,111.44,376,47.01,2.87,19.1
2027-10-02,1735,1240,2.6,3624.13,2192.98,120.87,99,40.5,0.28,89.79
2027-10-03,1736,1552,2.23,2999.46,2091.6,89.32,163,58.21,0.3,41.24
2027-10-04,1737,1048,3.78,3321.01,1956.61,163.74,392,48.15,1.85,78.08
2027-10-05,1738,1369,3.38,4332.7,2681.65,136.18,87,42.67,2.68,44.53
2027-10-06,1739,1263,3.78,4920.57,1982.98,129.44,299,82.25,0.6,63.09
2027-10-07,1740,1911,4.5,6979.05,2939.51,99.72,436,86.77,2.37,53.28
2027-10-08,1741,1247,3.36,4341.97,1772.26,68.58,200,65.58,2.56,19.35
2027-10-09,1742,1977,4.99,8932.95,5089.04,182.93,447,90.0,0.25,65.82
2027-10-10,1743,1053,3.23,3115.17,1911.57,133.5,381,85.18,4.78,70.08
2027-10-11,1744,1781,1.31,2268.03,1141.38,149.32,261,79.67,2.18,18.5
2027-10-12,1745,1413,1.43,1869.24,830.81,126.63,219,92.81,0.66,26.2
2027-10-13,1746,1439,0.62,754.29,441.51,148.22,96,78.69,1.77,54.42
2027-10-14,1747,1934,0.72,1229.85,828.72,122.17,227,75.76,2.32,59.11
2027-10-15,1748,1894,1.6,2478.1,1055.99,70.74,175,33.12,2.51,54.94
2027-10-16,1749,1658,1.65,3056.17,1777.37,135.05,285,91.09,4.43,94.87
2027-10-17,1750,1551,2.39,4051.32,1646.44,153.77,91,45.25,3.3,58.14
2027-10-18,1751,806,2.98,2336.08,1055.21,137.62,405,74.65,3.07,27.84
2027-10-19,1752,1623,2.23,3047.68,1287.16,144.4,229,87.92,3.75,17.93
2027-10-20,1753,823,2.13,2007.55,1149.25,154.07,489,34.84,0.48,62.43
2027-10-21,1754,1422,2.31,2631.68,1638.7,137.68,468,53.2,3.99,86.73
2027-10-22,1755,1823,4.9,9222.5,6271.05,64.31,98,45.58,1.63,93.81
2027-10-23,1756,1054,0.97,1161.12,640.26,143.5,370,71.96,4.93,84.6
2027-10-24,1757,1166,1.19,1168.41,646.83,199.75,171,52.25,2.68,30.94
2027-10-25,1758,893,3.54,2716.88,1595.64,135.92,99,93.99,4.12,13.66
2027-10-26,1759,1036,2.48,2281.61,1085.02,163.88,209,33.99,1.32,17.27
2027-10-27,1760,1398,3.18,3831.92,1619.19,119.16,421,46.44,1.45,44.18
2027-10-28,1761,1938,2.6,4669.23,2209.93,146.22,325,57.36,3.62,78.02
2027-10-29,1762,822,1.6,1225.63,800.08,110.84,125,82.08,2.8,73.62
2027-10-30,1763,1085,2.08,2241.13,1409.63,55.14,310,94.74,4.25,64.34
2027-10-31,1764,1731,2.86,5652.42,3794.71,140.06,414,85.67,4.22,49.82
2027-11-01,1765,1578,3.26,4888.28,2260.72,150.38,331,73.96,3.08,38.74
2027-11-02,1766,1005,3.1,2762.12,1442.73,188.64,135,94.27,4.39,70.06
2027-11-03,1767,867,2.24,1982.5,1189.23,163.28,255,35.32,0.36,65.04
2027-11-04,1768,1646,4.11,6777.5,2977.7,72.35,283,86.75,0.74,80.5
2027-11-05,1769,1590,3.23,5496.74,2844.22,138.25,367,39.42,1.02,29.88
2027-11-06,1770,1529,4.41,6891.85,3134.4,146.42,92,92.34,3.91,47.83
2027-11-07,1771,1029,3.14,3461.97,1462.46,81.28,424,54.34,1.13,14.83
2027-11-08,1772,1910,3.0,4826.16,3176.17,193.45,51,60.79,1.01,82.73
2027-11-09,1773,1924,4.97,7829.21,3354.25,111.68,315,40.36,4.66,61.17
2027-11-10,1774,1143,2.58,3305.31,1943.93,151.39,322,90.52,2.64,88.52
2027-11-11,1775,1586,3.33,5387.12,2686.31,162.07,121,89.89,0.85,84.38
2027-11-12,1776,1749,1.46,2341.34,1155.67,51.71,246,37.92,0.89,87.0
2027-11-13,1777,1064,1.4,1271.16,799.34,144.57,67,84.4,3.18,99.6
2027-11-14,1778,1749,0.9,1467.67,623.19,162.94,276,89.11,4.89,51.33
2027-11-15,1779,971,2.96,2497.36,1172.16,82.14,135,43.41,1.63,95.73
2027-11-16,1780,1702,0.72,1381.82,886.73,116.32,126,70.06,4.55,12.16
2027-11-17,1781,955,1.82,1749.05,1186.26,154.29,70,41.25,1.68,80.3
2027-11-18,1782,1530,2.08,3043.9,1254.64,130.35,307,34.58,2.13,19.91
2027-11-19,1783,819,2.31,1843.43,938.05,92.03,211,74.45,3.86,29.11
2027-11-20,1784,1666,1.89,3533.89,2342.75,125.05,207,68.24,2.23,83.02
2027-11-21,1785,1935,2.55,4992.53,3400.57,150.73,428,50.16,1.58,47.22
2027-11-22,1786,1653,2.15,2935.66,1349.49,140.59,78,81.73,2.73,57.96
2027-11-23,1787,1390,3.27,5060.52,2353.91,93.3,334,48.56,1.71,32.29
2027-11-24,1788,1138,4.35,4859.08,2042.13,105.52,138,36.65,4.48,41.15
2027-11-25,1789,1944,1.58,2537.28,1120.05,171.11,300,69.4,2.39,35.27
2027-11-26,1790,1864,2.05,3135.0,1745.38,131.61,481,52.89,1.26,29.94
2027-11-27,1791,1302,4.98,5625.86,2541.94,73.24,312,63.96,2.28,10.09
2027-11-28,1792,1466,0.68,1045.85,437.72,115.46,311,51.66,1.02,25.53
2027-11-29,1793,1841,0.79,1281.21,776.35,125.67,136,92.92,2.8,14.29
2027-11-30,1794,812,0.78,713.02,341.58,112.54,330,90.12,2.7,47.77
2027-12-01,1795,1631,1.35,2013.24,879.05,192.47,344,32.67,1.51,29.35
2027-12-02,1796,1142,1.74,2012.34,929.43,173.81,311,61.76,0.83,70.84
2027-12-03,1797,1117,1.56,1524.63,897.7,125.03,234,87.33,4.78,55.27
2027-12-04,1798,926,2.61,2146.48,1308.52,100.16,289,61.39,2.85,85.67
2027-12-05,1799,980,1.21,1017.74,485.82,102.58,222,85.93,2.85,13.77
2027-12-06,1800,1726,0.95,1568.39,901.19,184.22,414,30.46,3.78,64.72
2027-12-07,1801,1470,2.41,2934.48,1521.52,153.75,309,36.6,4.64,39.28
2027-12-08,1802,896,3.43,2499.88,1256.7,96.52,440,85.75,3.95,42.8
2027-12-09,1803,1157,3.3,3655.62,1603.13,73.26,208,84.16,4.54,71.41
2027-12-10,1804,827,3.2,2692.63,1867.75,136.67,85,56.22,2.13,38.19
2027-12-11,1805,1442,2.41,3994.78,2136.62,162.58,275,38.17,1.99,30.28
2027-12-12,1806,1999,0.92,1994.68,1172.56,74.83,352,59.86,2.08,45.41
2027-12-13,1807,1097,3.41,3926.49,2641.47,172.73,113,47.68,2.05,82.66
2027-12-14,1808,1726,2.27,4559.57,2085.06,185.95,360,59.11,1.25,40.82
2027-12-15,1809,864,2.32,1767.78,798.57,101.56,337,94.33,4.3,51.42
2027-12-16,1810,1215,4.14,5106.86,3162.48,80.93,97,56.71,2.68,34.86
2027-12-17,1811,971,4.06,3165.75,2134.18,144.03,468,55.35,2.46,62.96
2027-12-18,1812,1484,2.65,3619.07,2058.86,58.44,128,84.81,3.85,86.51
2027-12-19,1813,1735,4.44,6973.3,4565.63,190.41,343,94.43,2.93,98.27
2027-12-20,1814,1221,1.28,1843.65,1217.53,77.35,287,60.9,2.8,50.35
2027-12-21,1815,823,2.21,1574.13,973.1,181.89,333,59.32,3.52,12.4
2027-12-22,1816,935,3.52,3180.78,1565.66,125.71,206,94.84,4.45,34.16
2027-12-23,1817,1654,3.15,6088.74,3242.42,189.68,58,36.29,3.13,36.61
2027-12-24,1818,1678,2.01,2863.26,1310.66,75.2,296,63.69,0.68,95.9
2027-12-25,1819,1121,4.84,6481.42,3248.87,149.61,90,55.41,3.87,74.94
2027-12-26,1820,1528,2.38,3390.86,1803.34,118.64,422,34.93,3.06,18.51
2027-12-27,1821,1574,3.7,5512.71,2998.74,79.23,103,46.42,4.79,17.47
2027-12-28,1822,1020,1.91,2297.31,1485.77,186.85,370,34.79,0.71,85.26
2027-12-29,1823,1123,2.87,3778.46,2339.24,50.46,349,65.09,1.63,13.47
2027-12-30,1824,1806,1.14,1879.27,1240.63,103.86,70,77.49,3.88,14.29
2027-12-31,1825,1358,4.74,6351.8,4223.2,191.28,310,66.69,1.58,52.72
2028-01-01,1826,1495,0.53,694.09,332.73,119.99,313,84.95,4.11,36.52
2028-01-02,1827,1990,2.57,4484.88,2144.74,185.03,482,35.41,4.18,83.06
2028-01-03,1828,1700,3.5,5591.33,3103.46,175.7,111,48.82,3.11,10.33
2028-01-04,1829,1245,1.98,2251.7,1133.37,71.03,199,85.41,3.19,25.89
2028-01-05,1830,1865,3.94,7550.98,3765.28,167.2,246,68.66,2.34,52.37
2028-01-06,1831,1170,3.33,4585.45,2151.38,186.82,126,42.55,2.54,80.75
2028-01-07,1832,1578,0.78,1468.76,751.24,167.22,451,81.29,1.0,76.41
2028-01-08,1833,1869,3.73,6729.7,2897.77,82.35,239,31.56,0.86,18.03
2028-01-09,1834,1738,4.69,7256.89,4324.15,99.61,178,81.74,0.47,12.87
2028-01-10,1835,1371,0.52,791.5,373.27,187.31,413,80.51,4.15,53.07
2028-01-11,1836,1693,2.62,3607.78,1904.92,90.95,306,72.1,3.6,14.26
2028-01-12,1837,1118,1.38,1573.32,660.14,81.31,401,48.73,4.64,69.0
2028-01-13,1838,1390,2.48,4135.0,1665.76,80.93,401,31.85,2.19,58.56
2028-01-14,1839,1714,2.5,3989.95,2107.15,70.99,162,89.28,2.39,20.47
2028-01-15,1840,1852,2.9,6075.71,2768.78,63.82,294,43.09,4.0,20.48
2028-01-16,1841,1222,3.19,4488.22,2179.12,134.97,446,45.41,3.58,64.95
2028-01-17,1842,1558,0.56,978.17,654.2,184.6,103,42.85,1.22,93.79
2028-01-18,1843,1412,2.86,3955.78,2367.04,127.28,288,52.64,1.05,59.99
2028-01-19,1844,1584,2.23,3228.45,1805.77,158.69,451,45.18,0.6,36.98
2028-01-20,1845,1046,0.67,817.84,404.23,167.6,335,37.4,3.88,86.02
2028-01-21,1846,1736,1.04,1786.52,1022.21,139.03,479,45.81,0.39,43.39
2028-01-22,1847,910,3.36,2459.47,1125.29,66.2,269,55.16,1.72,43.84
2028-01-23,1848,1432,4.25,5264.35,2286.52,194.56,158,44.32,1.08,49.46
2028-01-24,1849,1870,4.25,9470.94,5599.34,150.39,274,75.42,0.71,47.25
2028-01-25,1850,1943,3.22,5905.09,3739.15,86.3,253,48.74,1.76,67.25
2028-01-26,1851,1102,4.66,4307.95,2037.2,159.26,431,48.96,0.05,92.84
2028-01-27,1852,1680,4.23,7205.22,4798.72,81.74,150,54.63,3.01,21.45
2028-01-28,1853,1017,1.96,2351.39,1451.5,74.23,78,32.67,4.05,90.16
2028-01-29,1854,1324,4.29,6574.9,2721.44,117.15,296,42.96,1.49,53.81
2028-01-30,1855,1984,2.71,5502.33,2272.81,166.31,295,79.91,3.29,27.98
2028-01-31,1856,1395,3.42,4163.51,2784.39,102.27,431,65.3,1.85,41.4
2028-02-01,1857,1436,3.24,4193.9,2902.29,88.62,377,79.75,4.71,56.23
2028-02-02,1858,1057,4.42,4620.71,3216.92,129.47,153,59.22,1.78,69.27
2028-02-03,1859,1138,2.01,2089.75,1388.84,91.25,144,54.5,2.64,89.1
2028-02-04,1860,863,1.87,1753.99,823.59,103.65,165,82.33,0.02,26.17
2028-02-05,1861,1931,1.26,2486.19,1408.46,191.34,333,89.78,3.75,13.73
2028-02-06,1862,1242,3.82,4376.75,1929.82,53.05,99,55.71,4.95,92.72
2028-02-07,1863,1811,2.72,3967.0,2447.81,90.84,377,31.46,0.35,39.07
2028-02-08,1864,804,1.0,835.52,472.32,77.67,245,75.33,4.84,56.81
2028-02-09,1865,1541,2.38,2958.63,1787.16,179.13,179,91.1,4.43,99.97
2028-02-10,1866,1471,4.91,7562.05,3660.07,93.89,303,67.95,3.26,33.67
2028-02-11,1867,1918,2.02,4493.78,1884.5,188.88,466,74.71,4.48,75.12
2028-02-12,1868,1120,3.55,4113.52,2814.58,195.75,319,60.24,4.32,60.22
2028-02-13,1869,1041,1.39,1274.93,555.17,153.46,216,84.05,4.13,49.32
2028-02-14,1870,1113,0.64,756.17,375.03,111.17,57,92.2,0.62,50.95
2028-02-15,1871,1374,1.89,2578.06,1564.44,151.1,485,38.03,4.69,70.22
2028-02-16,1872,1255,1.33,1481.58,681.25,77.79,93,44.0,1.01,75.59
2028-02-17,1873,1462,1.67,2230.19,1450.37,173.41,459,83.07,3.58,78.86
2028-02-18,1874,891,4.28,3240.08,2099.99,61.79,286,75.28,1.07,55.94
2028-02-19,1875,1449,4.79,7936.06,4737.46,64.57,289,86.52,1.34,42.51
2028-02-20,1876,1384,3.86,4487.02,2632.76,111.68,368,62.17,1.34,27.97
2028-02-21,1877,1873,2.6,4707.0,2727.86,192.39,165,32.16,1.61,18.68
2028-02-22,1878,1622,1.75,2662.1,1827.93,132.53,237,67.39,2.83,94.13
2028-02-23,1879,1042,2.55,2963.23,1329.13,139.7,275,65.18,1.19,12.58
2028-02-24,1880,1135,1.34,1296.94,660.73,100.69,487,49.04,0.69,79.53
2028-02-25,1881,1060,3.93,3358.73,1778.83,70.75,390,54.98,4.11,31.77
2028-02-26,1882,1915,4.26,9249.15,3773.56,141.42,322,68.69,0.84,64.75
2028-02-27,1883,921,2.8,2947.94,1801.5,187.22,69,80.02,2.72,14.53
2028-02-28,1884,1866,2.37,4629.69,2556.41,90.11,417,85.68,4.03,41.93
2028-02-29,1885,1123,1.1,1482.02,939.6,177.9,356,83.15,3.03,79.57
2028-03-01,1886,1453,0.87,1120.07,583.52,174.21,128,41.15,0.51,50.22
2028-03-02,1887,1610,4.26,7145.79,3578.05,128.35,252,67.58,1.08,21.34
2028-03-03,1888,1677,2.69,4262.0,2717.49,164.17,415,67.12,3.09,29.33
2028-03-04,1889,964,1.91,1493.5,726.98,64.79,311,56.39,0.36,54.97
2028-03-05,1890,1166,2.54,3271.97,1821.21,89.79,320,31.45,3.38,71.49
2028-03-06,1891,1833,3.99,7635.63,3929.32,155.32,259,88.66,2.66,23.74
2028-03-07,1892,991,2.95,2642.06,1835.73,71.41,171,47.14,2.47,99.22
